Ticker,Financial Year End,Total Revenue,COGS,SG&A Expenses,Net Income,Basic EPS,Depreciation,Operating Cash Flow (CFO),Dividends Paid,Total Assets,Current Assets,Receivables,PP&E,Total Long-Term Debt,Current Liabilities,Total Equity,Trailing P/E (Historical),Current Trailing P/E (Live),Current PEG Ratio (Live)
CAPLIPOINT.NS,2023-03-31,14538200000.0,6692700000.0,386900000.0,3762600000.0,49.62,449900000.0,2713700000.0,303200000.0,21914000000.0,15521900000.0,3940600000.0,4893500000.0,,2680000000.0,18804800000.0,,25.369267,
CAPLIPOINT.NS,2022-03-31,12694100000.0,5575100000.0,504000000.0,2998400000.0,39.61,469000000.0,3367300000.0,226900000.0,17363200000.0,12978200000.0,3200600000.0,2934300000.0,,2076800000.0,14839300000.0,,25.369267,
CAPLIPOINT.NS,2021-03-31,,,346300000.0,,,,,,,,,,0.0,,,,25.369267,
CGCL.NS,2025-03-31,29334920000.0,21609770000.0,692830000.0,4785330000.0,5.8,1017130000.0,-43116350000.0,123740000.0,208313110000.0,199131550000.0,587810000.0,2979800000.0,155768110000.0,2062650000.0,43040970000.0,,22.507936,
CGCL.NS,2024-03-31,20821570000.0,15702320000.0,662360000.0,2794060000.0,3.39,878700000.0,-36985650000.0,103080000.0,151501690000.0,48809860000.0,1366850000.0,3210060000.0,75604180000.0,33242690000.0,38365700000.0,,22.507936,
CGCL.NS,2023-03-31,13257680000.0,9011700000.0,483870000.0,2046540000.0,2.55,439130000.0,-30069320000.0,79830000.0,118013190000.0,36914050000.0,322340000.0,2865140000.0,54240380000.0,26185040000.0,35654660000.0,,22.507936,
CGCL.NS,2022-03-31,8857640000.0,5035490000.0,293440000.0,2050410000.0,2.7925,98770000.0,-13401400000.0,70140000.0,71527690000.0,14692010000.0,93260000.0,318030000.0,38715360000.0,13085820000.0,19224710000.0,,22.507936,
CGCL.NS,2021-03-31,,,,,,,,,,,,,,,,,22.507936,
CARBORUNIV.NS,2021-03-31,,,,,,,,,,,,,,,,,80.845726,
CARBORUNIV.NS,2022-03-31,32896140000.0,12899220000.0,2094050000.0,3333550000.0,17.57,1145650000.0,2445290000.0,569220000.0,33228280000.0,16478460000.0,4847710000.0,7951090000.0,77830000.0,7727350000.0,23637720000.0,,80.845726,
CARBORUNIV.NS,2023-03-31,46010360000.0,18667810000.0,3395120000.0,4139860000.0,21.8,1873360000.0,4301670000.0,664620000.0,39244300000.0,20259380000.0,6273800000.0,11501050000.0,428570000.0,7380880000.0,28205660000.0,,80.845726,
CARBORUNIV.NS,2024-03-31,46282150000.0,19165720000.0,3050510000.0,4612500000.0,24.27,1907450000.0,6015110000.0,665250000.0,41518990000.0,21687540000.0,6790400000.0,11821830000.0,275140000.0,6717840000.0,31257020000.0,,80.845726,
CARBORUNIV.NS,2025-03-31,48335180000.0,20136390000.0,3427660000.0,2927390000.0,15.58,2120260000.0,3042350000.0,761300000.0,46432930000.0,24003230000.0,7662360000.0,13831170000.0,248820000.0,7173060000.0,35286270000.0,,80.845726,
CASTROLIND.NS,2024-12-31,53456800000.0,29666600000.0,7419700000.0,9272300000.0,9.37,997700000.0,10441000000.0,7913000000.0,36352900000.0,25628000000.0,4376900000.0,3773800000.0,,12702300000.0,22783700000.0,,18.65923,
CASTROLIND.NS,2023-12-31,50538600000.0,28602100000.0,6582700000.0,8641300000.0,8.74,924300000.0,8530400000.0,6429300000.0,34199300000.0,23238200000.0,4228200000.0,3650200000.0,,12154400000.0,21216900000.0,,18.65923,
CASTROLIND.NS,2022-12-31,47598000000.0,27024500000.0,6150400000.0,8151500000.0,8.24,813900000.0,9155600000.0,5934700000.0,30690100000.0,22338100000.0,3503600000.0,3177700000.0,,11191100000.0,18860300000.0,,18.65923,
CASTROLIND.NS,2021-12-31,41782400000.0,22540500000.0,5783900000.0,7580900000.0,7.66,827000000.0,6302100000.0,5424700000.0,27040200000.0,22439300000.0,3116500000.0,2458100000.0,,10343300000.0,16455100000.0,,18.65923,
CASTROLIND.NS,2020-12-31,,,,,,,,,,,,,,,,,18.65923,
CEATLTD.NS,2021-03-31,,,,,,,,,,,,,,,,,30.483,
CEATLTD.NS,2022-03-31,91434500000.0,61227000000.0,7743600000.0,712000000.0,17.6,4352000000.0,6188900000.0,746000000.0,91603400000.0,26416800000.0,11543200000.0,60703500000.0,17191600000.0,36633600000.0,32728100000.0,,30.483,
CEATLTD.NS,2023-03-31,111490500000.0,74795100000.0,9323300000.0,1861700000.0,46.03,4693100000.0,12054900000.0,126300000.0,96278300000.0,26886300000.0,13070300000.0,65768900000.0,14405600000.0,41444200000.0,34396400000.0,,30.483,
CEATLTD.NS,2024-03-31,117817100000.0,69243700000.0,10480000000.0,6426500000.0,158.87,5088300000.0,17192600000.0,485400000.0,99945000000.0,27387500000.0,12832200000.0,68927100000.0,9566000000.0,43331600000.0,40426100000.0,,30.483,
CEATLTD.NS,2025-03-31,130207000000.0,82321100000.0,10707600000.0,4726400000.0,116.85,5626900000.0,10919600000.0,1213600000.0,112123900000.0,34320900000.0,16533100000.0,73809100000.0,9235600000.0,51649000000.0,43685300000.0,,30.483,
CENTRALBK.NS,2025-03-31,198626794000.0,,1428529000.0,39342054000.0,4.53,5575700000.0,-24596400000.0,,4804568418000.0,,58201430000.0,52051373000.0,,,368814787000.0,,7.0600777,
CENTRALBK.NS,2024-03-31,176942765000.0,,951178000.0,26676808000.0,3.07,4998300000.0,-59099100000.0,,4477715721000.0,,47881389000.0,53363509000.0,,,323744116000.0,,7.0600777,
CENTRALBK.NS,2023-03-31,158378315000.0,,803522000.0,16787784000.0,1.93,3859800000.0,-87863400000.0,,4070797146000.0,,50955502000.0,47766959000.0,,,292167308000.0,,7.0600777,
CENTRALBK.NS,2022-03-31,125008502000.0,,633287000.0,10573415000.0,1.24,2967600000.0,142765500000.0,,3872921759000.0,,45817685000.0,49553768000.0,,,275494063000.0,,7.0600777,
CENTRALBK.NS,2021-03-31,,,,,,,,,,,,,,,,,7.0600777,
CDSL.NS,2025-03-31,10822080000.0,2605734000.0,386608000.0,5266412000.0,25.2,489843000.0,5426847000.0,2299000000.0,21621375000.0,11023078000.0,230674000.0,4115812000.0,,3167457000.0,17603447000.0,,67.46348,
CDSL.NS,2024-03-31,8122566000.0,1853567000.0,221765000.0,4191058000.0,20.05,272337000.0,3859409000.0,1672000000.0,17816493000.0,7985824000.0,285952000.0,3135035000.0,,2400483000.0,14633434000.0,,67.46348,
CDSL.NS,2023-03-31,5550868000.0,1333735000.0,168273000.0,2759390000.0,13.205,194804000.0,2488250000.0,1567500000.0,14571700000.0,6557636000.0,173916000.0,2733658000.0,,1842101000.0,12137299000.0,,67.46348,
CDSL.NS,2022-03-31,5513308000.0,1017480000.0,122949000.0,3111812000.0,14.89,114628000.0,2834142000.0,940500000.0,13255584000.0,9073412000.0,152570000.0,860217000.0,,1748480000.0,10929184000.0,,67.46348,
CDSL.NS,2021-03-31,,,,,,,,,,,,,,,,,67.46348,
CENTURYPLY.NS,2025-03-31,45079228000.0,24337596000.0,4513568000.0,1853199000.0,8.34,1382692000.0,-27328000.0,222173000.0,45928342000.0,17329107000.0,5000121000.0,27895948000.0,4282237000.0,16255154000.0,23651156000.0,,80.477554,
CENTURYPLY.NS,2024-03-31,38626939000.0,20353535000.0,4073789000.0,3263900000.0,14.69,1005851000.0,2516841000.0,222173000.0,35565420000.0,12773607000.0,4167905000.0,22252049000.0,1569916000.0,10886202000.0,22116865000.0,,80.477554,
CENTURYPLY.NS,2023-03-31,36321512000.0,19162063000.0,3617220000.0,3762219000.0,16.93,775080000.0,4378678000.0,333259000.0,27162616000.0,12944578000.0,3903358000.0,14001567000.0,18652000.0,7568270000.0,19072462000.0,,80.477554,
CENTURYPLY.NS,2022-03-31,30087061000.0,15020790000.0,3193616000.0,3130555000.0,14.09,742817000.0,2761843000.0,222544000.0,22304731000.0,12153501000.0,3524386000.0,9909163000.0,19986000.0,6306726000.0,15568404000.0,,80.477554,
CENTURYPLY.NS,2021-03-31,,,,,,,,,,,,,,,,,80.477554,
CERA.NS,2025-03-31,18864859000.0,9119083000.0,2877631000.0,2464799000.0,190.4,406569000.0,1220169000.0,780352000.0,18629668000.0,14186914000.0,2711070000.0,4087483000.0,8240000.0,3711730000.0,13535818000.0,,28.883148,
CERA.NS,2024-03-31,18664878000.0,8827870000.0,3013245000.0,2390018000.0,183.76,365483000.0,2360535000.0,650294000.0,18455253000.0,14232954000.0,2026088000.0,3894896000.0,25831000.0,3803721000.0,13457868000.0,,28.883148,
CERA.NS,2023-03-31,18004170000.0,8246383000.0,2728832000.0,2094048000.0,161.01,326074000.0,1623956000.0,455205000.0,16766442000.0,12738818000.0,1891514000.0,3603034000.0,41680000.0,3934704000.0,11726377000.0,,28.883148,
CERA.NS,2022-03-31,14458300000.0,6835842000.0,1950948000.0,1510958000.0,116.18,324074000.0,889956000.0,169076000.0,15517315000.0,11628314000.0,1647676000.0,3400277000.0,55443000.0,4332513000.0,10151517000.0,,28.883148,
CERA.NS,2021-03-31,,,,,,,,,,,,,,,,,28.883148,
CHALET.NS,2025-03-31,17178250000.0,5521910000.0,1186120000.0,1425650000.0,6.53,1787960000.0,9503850000.0,,70634570000.0,11651360000.0,652520000.0,33775780000.0,15529610000.0,22038730000.0,30462470000.0,,33.90631,
CHALET.NS,2024-03-31,14172520000.0,4700620000.0,855840000.0,2781650000.0,13.54,1383700000.0,6894370000.0,,57495470000.0,8821130000.0,467870000.0,25463390000.0,16542590000.0,19127960000.0,18513420000.0,,33.90631,
CHALET.NS,2023-03-31,11284670000.0,3961490000.0,652910000.0,1833320000.0,8.94,1173090000.0,4768840000.0,,49307750000.0,7043680000.0,508650000.0,22471110000.0,20218190000.0,10776370000.0,15419390000.0,,33.90631,
CHALET.NS,2022-03-31,5078070000.0,2427560000.0,305730000.0,-815290000.0,-3.98,1184230000.0,622200000.0,,44232010000.0,6421960000.0,320570000.0,20653190000.0,19681460000.0,8410760000.0,13412540000.0,,33.90631,
CHALET.NS,2021-03-31,,,,,,,,,,,,,,,,,33.90631,
CHAMBLFERT.NS,2025-03-31,166461200000.0,94929800000.0,535800000.0,16495100000.0,41.17,3301500000.0,13939000000.0,3205200000.0,114067100000.0,36220600000.0,3679200000.0,69902600000.0,823300000.0,11741300000.0,87280200000.0,,9.339358,
CHAMBLFERT.NS,2024-03-31,179476300000.0,110715100000.0,612900000.0,12758000000.0,30.84,3127900000.0,33267500000.0,3121600000.0,115089700000.0,40891300000.0,1915600000.0,67617900000.0,11442200000.0,20365900000.0,72735500000.0,,9.339358,
CHAMBLFERT.NS,2023-03-31,277714500000.0,198825100000.0,549700000.0,10342200000.0,24.85,3082900000.0,32392600000.0,3121000000.0,127700700000.0,56387400000.0,17604800000.0,64319200000.0,18204100000.0,31521400000.0,70681100000.0,,9.339358,
CHAMBLFERT.NS,2022-03-31,160675000000.0,97644000000.0,453000000.0,15659800000.0,37.62,2997400000.0,-242300000.0,3742900000.0,132890000000.0,60753600000.0,21513000000.0,65198000000.0,24712400000.0,38018000000.0,63995800000.0,,9.339358,
CHAMBLFERT.NS,2021-03-31,,,,,,,,,,,,,,,,,9.339358,
CHENNPETRO.NS,2021-03-31,,,,,,,,,,,,,,,,,11.78867,
CHENNPETRO.NS,2022-03-31,433031100000.0,395300000000.0,1459300000.0,13520300000.0,90.79,5038900000.0,10258700000.0,,174804800000.0,88796500000.0,2523200000.0,81337200000.0,23915500000.0,114927300000.0,29867300000.0,,11.78867,
CHENNPETRO.NS,2023-03-31,766275700000.0,693294700000.0,2072300000.0,35315300000.0,237.16,5734600000.0,57489600000.0,297800000.0,160361100000.0,76681200000.0,2986700000.0,79275100000.0,21591900000.0,65830600000.0,64750800000.0,,11.78867,
CHENNPETRO.NS,2024-03-31,663204200000.0,608823400000.0,3092300000.0,27450700000.0,184.34,6056300000.0,26942500000.0,4020600000.0,183312700000.0,100881600000.0,4615500000.0,76776700000.0,13347000000.0,73076100000.0,88209200000.0,,11.78867,
CHENNPETRO.NS,2025-03-31,592690100000.0,572645400000.0,2973200000.0,2140900000.0,14.38,6063900000.0,13523700000.0,8190100000.0,170649900000.0,88916800000.0,1947500000.0,74971400000.0,1581200000.0,75807200000.0,82066500000.0,,11.78867,
CHOICEIN.NS,2025-03-31,9097467000.0,2739727000.0,3518145000.0,1627136000.0,8.16,84968000.0,-2944632000.0,,26193206000.0,18814376000.0,2746954000.0,1602889000.0,2921774000.0,11944821000.0,10274346000.0,,80.978264,
CHOICEIN.NS,2024-03-31,7504817000.0,3164889000.0,727126000.0,1308588000.0,6.57,65994000.0,-1529773000.0,,18060806000.0,14124591000.0,1874971000.0,1211097000.0,2246672000.0,9060799000.0,6314200000.0,,80.978264,
CHOICEIN.NS,2023-03-31,3892807000.0,1873281000.0,560819000.0,600679000.0,3.02,47981000.0,1384246000.0,,11085180000.0,8677702000.0,1155699000.0,1129874000.0,893624000.0,5065069000.0,4772965000.0,,80.978264,
CHOICEIN.NS,2022-03-31,2758227000.0,1206094000.0,568481000.0,535762000.0,0.755,33763000.0,-342775000.0,,9776058000.0,8530325000.0,816976000.0,726001000.0,366378000.0,5219379000.0,4099705000.0,,80.978264,
CHOICEIN.NS,2021-03-31,,,,,,,,,,,,,,,,,80.978264,
CHOLAHLDNG.NS,2021-03-31,,,,,,,,,,,,,,,,,16.299696,
CHOLAHLDNG.NS,2022-03-31,156378000000.0,95027900000.0,11809700000.0,10230700000.0,54.5,1541600000.0,-57384800000.0,1001300000.0,977715400000.0,264647500000.0,713100000.0,3828500000.0,440713400000.0,282211200000.0,64456900000.0,,16.299696,
CHOLAHLDNG.NS,2023-03-31,193813400000.0,122215700000.0,11664000000.0,12902300000.0,68.72,1760600000.0,-293287300000.0,1003200000.0,1310329600000.0,335791800000.0,991300000.0,5423700000.0,628658800000.0,385390000000.0,160490400000.0,,16.299696,
CHOLAHLDNG.NS,2024-03-31,272755900000.0,191216000000.0,3798600000.0,17725200000.0,94.39,2475400000.0,-357264200000.0,1031300000.0,1769176700000.0,439852500000.0,2141700000.0,16696300000.0,865191700000.0,530328600000.0,102417300000.0,,16.299696,
CHOLAHLDNG.NS,2025-03-31,348369800000.0,239936700000.0,4117100000.0,21736600000.0,115.76,2957300000.0,-342013000000.0,1039700000.0,2246159500000.0,591992600000.0,2041900000.0,19045300000.0,1171668500000.0,637349900000.0,125152800000.0,,16.299696,
CHOLAFIN.NS,2025-03-31,134112700000.0,,2314500000.0,42627200000.0,50.72,2448300000.0,-324131500000.0,1681100000.0,2018867600000.0,,10714800000.0,17613900000.0,,,236686900000.0,,31.418736,
CHOLAFIN.NS,2024-03-31,99388700000.0,,1906900000.0,34200600000.0,41.17,1980600000.0,-356828500000.0,1667800000.0,1566864100000.0,,13130900000.0,15467600000.0,,,195932400000.0,,31.418736,
CHOLAFIN.NS,2023-03-31,71452500000.0,,1583500000.0,26648500000.0,32.44,1210900000.0,-271050500000.0,1643100000.0,1136269000000.0,,13474900000.0,4315500000.0,,,143461000000.0,,31.418736,
CHOLAFIN.NS,2022-03-31,58641800000.0,,1343600000.0,21535100000.0,26.24,1006300000.0,-55713300000.0,1641700000.0,824786800000.0,,8213100000.0,2666200000.0,,,117690000000.0,,31.418736,
CHOLAFIN.NS,2021-03-31,,,,,,,,,,,,,,,,,31.418736,
CIPLA.NS,2021-03-31,,,,,,,,,,,,,,,,,22.50408,
CIPLA.NS,2022-03-31,216233600000.0,92297200000.0,24819700000.0,25167500000.0,31.2,9900800000.0,33259000000.0,4033500000.0,271011200000.0,147275400000.0,34244400000.0,57014700000.0,4162400000.0,49132100000.0,208416900000.0,,22.50408,
CIPLA.NS,2023-03-31,224731800000.0,89606300000.0,26224400000.0,28019100000.0,34.72,10191900000.0,32376500000.0,4035000000.0,294632800000.0,172749500000.0,40570000000.0,58826200000.0,0.0,51096700000.0,234077800000.0,,22.50408,
CIPLA.NS,2024-03-31,254466300000.0,95923800000.0,27839600000.0,41215500000.0,51.05,10510200000.0,41339100000.0,6861700000.0,327178200000.0,194414100000.0,47706600000.0,61711100000.0,0.0,52457700000.0,267064300000.0,,22.50408,
CIPLA.NS,2025-03-31,271454000000.0,97627400000.0,29550200000.0,52725200000.0,65.29,9954500000.0,50049800000.0,10498300000.0,373870400000.0,232885200000.0,55063700000.0,67054500000.0,119800000.0,54839600000.0,311934500000.0,,22.50408,
CUB.NS,2025-03-31,32137263000.0,,337899000.0,11236263000.0,15.17,815894000.0,11283030000.0,1111008000.0,776232149000.0,,4914713000.0,3223385000.0,,,94666172000.0,,16.989513,
CUB.NS,2024-03-31,28650940000.0,,262041000.0,10157309000.0,13.72,753902000.0,4361990000.0,741290000.0,708258685000.0,,3352979000.0,2703733000.0,,,84014315000.0,,16.989513,
CUB.NS,2023-03-31,29730292000.0,,189429000.0,9374795000.0,12.67,728522000.0,7241255000.0,741511000.0,665945620000.0,,3416786000.0,2393252000.0,,,74572102000.0,,16.989513,
CUB.NS,2022-03-31,26740308000.0,,167004000.0,7601651000.0,10.29,850211000.0,11655014000.0,375771000.0,615309147000.0,,3595863000.0,2146546000.0,,,65857054000.0,,16.989513,
CUB.NS,2021-03-31,,,,,,,,,,,,,,,,,16.989513,
CLEAN.NS,2025-03-31,9497000000.0,3540340000.0,228850000.0,2644050000.0,24.88,690550000.0,2138380000.0,531320000.0,16077600000.0,7990330000.0,2033920000.0,7569710000.0,,1555620000.0,14164160000.0,,36.272545,
CLEAN.NS,2024-03-31,7797620000.0,2801370000.0,178870000.0,2440260000.0,22.97,459260000.0,2364450000.0,531240000.0,13987060000.0,6597440000.0,1637320000.0,6953640000.0,,1608420000.0,12031650000.0,,36.272545,
CLEAN.NS,2023-03-31,9264740000.0,3275890000.0,264450000.0,2951760000.0,27.79,360900000.0,2793620000.0,557710000.0,11518310000.0,6303480000.0,1461970000.0,4924740000.0,0.0,1155140000.0,10099990000.0,,36.272545,
CLEAN.NS,2022-03-31,6775350000.0,2258930000.0,180400000.0,2284950000.0,21.51,249180000.0,1272460000.0,,9246730000.0,5703160000.0,1535440000.0,3499720000.0,2640000.0,1349060000.0,7684490000.0,,36.272545,
CLEAN.NS,2021-03-31,,,,,,,,33190000.0,,,,,3310000.0,,,,36.272545,
COALINDIA.NS,2025-03-31,1242688700000.0,210412900000.0,7466800000.0,353581600000.0,57.37,91607200000.0,291996600000.0,162385200000.0,2601983700000.0,961934200000.0,126093500000.0,1050643900000.0,73857500000.0,647416500000.0,991049200000.0,,7.5631914,
COALINDIA.NS,2024-03-31,1270744100000.0,196702600000.0,5812200000.0,374022900000.0,60.69,67444900000.0,181031000000.0,150978500000.0,2376722600000.0,1038833600000.0,139051300000.0,959971700000.0,56172000000.0,612725400000.0,827297800000.0,,7.5631914,
COALINDIA.NS,2023-03-31,1274290300000.0,229505400000.0,3282400000.0,317632300000.0,51.54,68667500000.0,357339700000.0,143280700000.0,2224306600000.0,1080837100000.0,148933600000.0,825724000000.0,41062500000.0,687734200000.0,608429300000.0,,7.5631914,
COALINDIA.NS,2022-03-31,1005625700000.0,189226900000.0,2494500000.0,173581000000.0,28.17,44286700000.0,411067700000.0,107833700000.0,1934846000000.0,928459900000.0,113676800000.0,726197900000.0,33017800000.0,572085100000.0,431430400000.0,,7.5631914,
COALINDIA.NS,2021-03-31,,,,,,,,,,,,,,,,,7.5631914,
COCHINSHIP.NS,2025-03-31,46394202000.0,35559648000.0,173775000.0,8273305000.0,31.45,1048713000.0,-2966470000.0,2565038000.0,133992273000.0,96665294000.0,2290317000.0,35542996000.0,230220000.0,72770863000.0,55792603000.0,,55.234966,
COCHINSHIP.NS,2024-03-31,37510069000.0,27738130000.0,202457000.0,7832778000.0,29.77,803479000.0,-1715936000.0,2367727000.0,120422253000.0,86199584000.0,3034498000.0,31936440000.0,230220000.0,65162196000.0,50033367000.0,,55.234966,
COCHINSHIP.NS,2023-03-31,23188046000.0,19694333000.0,131950000.0,3047091000.0,11.58,688421000.0,18764952000.0,2334840000.0,100126459000.0,71283592000.0,3384150000.0,27055095000.0,230220000.0,51109042000.0,44276464000.0,,55.234966,
COCHINSHIP.NS,2022-03-31,31273473000.0,24101311000.0,118526000.0,5639614000.0,21.435,696641000.0,13982433000.0,2038876000.0,84137253000.0,58408126000.0,4370207000.0,23793988000.0,1258198000.0,34627017000.0,43931818000.0,,55.234966,
COCHINSHIP.NS,2021-03-31,,,,,,,,,,,,,,,,,55.234966,
COFORGE.NS,2025-03-31,120507000000.0,76944000000.0,17802000000.0,8121000000.0,24.602,4683000000.0,12371000000.0,4976000000.0,124907000000.0,47615000000.0,25771000000.0,11265000000.0,67000000.0,27800000000.0,63792000000.0,,57.236805,
COFORGE.NS,2024-03-31,90089000000.0,57800000000.0,11222000000.0,8080000000.0,26.312,3186000000.0,9034000000.0,4664000000.0,61077000000.0,26025000000.0,18039000000.0,7637000000.0,3399000000.0,15315000000.0,36266000000.0,,57.236805,
COFORGE.NS,2023-03-31,80146000000.0,50810000000.0,10823000000.0,6938000000.0,22.754,2585000000.0,9505000000.0,3534000000.0,56834000000.0,26064000000.0,16131000000.0,6870000000.0,3382000000.0,17393000000.0,30825000000.0,,57.236805,
COFORGE.NS,2022-03-31,64320000000.0,40544000000.0,8181000000.0,6617000000.0,21.804,2272000000.0,7656000000.0,3152000000.0,49544000000.0,22209000000.0,13894000000.0,6018000000.0,3365000000.0,11792000000.0,27331000000.0,,57.236805,
COFORGE.NS,2021-03-31,,,,,,,,,,,,,,,,,57.236805,
COHANCE.NS,2025-03-31,11722800000.0,3067700000.0,450400000.0,2678700000.0,10.52,774900000.0,2881600000.0,,30317500000.0,8885900000.0,2844400000.0,12523300000.0,62400000.0,3651900000.0,16965800000.0,,66.25463,
COHANCE.NS,2024-03-31,10340600000.0,3178500000.0,258400000.0,3002800000.0,11.8,546000000.0,3847700000.0,,22549100000.0,12527800000.0,1336600000.0,7884900000.0,0.0,1174000000.0,20506700000.0,,66.25463,
COHANCE.NS,2023-03-31,13311101000.0,5861949000.0,365680000.0,4112900000.0,16.16,464599000.0,4571958000.0,2036520000.0,19657438000.0,10110454000.0,1109393000.0,7694768000.0,45642000.0,1587659000.0,17351843000.0,,66.25463,
COHANCE.NS,2022-03-31,13070108000.0,5722929000.0,366222000.0,4538049000.0,17.83,382550000.0,3300002000.0,1018260000.0,18295873000.0,11279320000.0,2363723000.0,5695568000.0,284404000.0,2102940000.0,15271803000.0,,66.25463,
COHANCE.NS,2021-03-31,,,,,,,,254565000.0,,,,,,,,,66.25463,
COLPAL.NS,2025-03-31,59992000000.0,21351900000.0,9980500000.0,14368100000.0,52.83,1627400000.0,13944600000.0,16262100000.0,30185500000.0,17627100000.0,2262400000.0,8148700000.0,,12771400000.0,16644700000.0,,44.08598,
COLPAL.NS,2024-03-31,56441800000.0,20301200000.0,9188500000.0,13236600000.0,48.67,1715100000.0,11989600000.0,11670300000.0,31965300000.0,19038100000.0,1673900000.0,9043500000.0,,12393500000.0,18743600000.0,,44.08598,
